ra dec u g r i z 
136.80153659 36.72177953 17.112684 16.721272 16.710802 16.751043 16.851618 
136.80586481 10.71335787 18.195095 17.752144 17.596193 17.566124 17.627171 
136.80780135 47.17995794 18.016676 17.53297 17.6567 17.763678 17.864588 
136.81127255 21.11924842 18.71121 18.718134 19.086176 19.394554 19.671009 
136.81445822 39.21534917 18.623524 18.205954 18.218184 18.279793 18.410442 
136.81636643 46.36131594 19.192705 18.865005 18.825195 18.876293 19.12961 
136.82541022 57.05457247 18.465279 18.612473 19.077362 19.398159 19.726427 
136.83000188 34.30161562 20.723244 20.291342 20.323856 20.351112 20.08757 
136.83023461 33.00022453 19.501348 18.948286 18.719166 18.668762 18.664822 
136.8307137 38.4044448 20.117441 20.147379 20.534081 20.875847 21.365576 
136.84864959 58.55794134 19.421673 19.277576 19.612421 19.84127 20.007858 
136.86213882 1.26296938 19.362236 18.92605 18.966751 19.085255 19.298147 
136.86902626 38.06293382 19.89971 19.703482 20.016357 20.354578 20.747278 
136.87523828 20.05141227 20.568037 20.170498 20.232475 20.366114 20.727249 
136.87634752 27.60791069 18.503912 18.075832 17.958334 17.950121 18.027418 
136.87771549 38.29836379 18.000946 17.941231 18.234962 18.534519 18.736015 
136.91176316 43.57782726 19.971191 19.557049 19.860256 20.091343 20.217279 
136.91907492 5.89689697 18.788019 18.351416 18.379515 18.458235 18.58489 
136.92014714 21.13637513 20.48188 20.258112 20.544754 20.854174 21.117647 
136.93571304 18.59852068 20.589951 20.456785 20.781523 21.012781 21.509106 
136.9628109 32.31783227 20.703592 20.298016 20.336664 20.466497 20.348783 
136.96575309 7.31238881 18.335917 18.210129 18.536976 18.817078 19.167267 
136.96603679 6.62497673 20.809912 20.472992 20.574116 20.807461 21.038465 
136.97914289 5.93553679 19.651646 19.576778 19.929813 20.067661 20.367268 
136.98876806 8.7569114 18.67923 18.272964 18.5019 18.671452 18.88427 
136.98938768 39.24832633 19.44132 19.229475 19.589186 19.785357 20.406357 
136.99389951 32.11212865 20.101799 20.033283 20.250483 20.560625 20.626526 
136.99829481 5.61382613 18.330832 18.168154 18.544048 18.858971 19.136814 
136.999329 33.40004859 20.894762 20.42874 20.438484 20.720205 21.426262 
136.99996522 22.54232355 18.483921 18.710281 19.167852 19.469568 19.648138 
137.04200919 33.11486791 19.109978 18.670879 18.582359 18.593786 18.682673 
137.07955076 0.92003187 20.408213 20.009174 20.122791 20.381615 20.630684 
137.08340066 32.86043959 19.135868 18.885666 19.223812 19.487005 19.893063 
137.08563019 34.45709431 20.622707 20.342613 20.623274 20.802692 20.83688 
137.0881969 26.56018594 19.367439 18.894342 18.760178 18.704285 18.860174 
137.10524681 33.13876253 20.570442 20.058201 20.209459 20.443859 20.546677 
137.11855585 34.08131779 20.48991 20.17631 20.257723 20.368967 20.278303 
137.12939021 10.25926583 18.268816 18.593182 19.013577 19.407072 19.668015 
137.13243724 35.42110383 20.244158 19.962292 19.947128 19.991089 20.262711 
137.15155016 13.42191977 18.730404 18.679392 18.980066 19.313778 19.700911 
137.17272343 50.93253447 19.403402 19.00576 18.890732 18.918156 18.956087 
137.2107862 7.01986346 19.654167 19.126745 19.034264 18.969507 19.029753 
137.21517204 26.09905477 18.239721 17.955902 18.281948 18.513281 18.780704 
137.21549422 20.94377484 20.657808 20.245487 20.19487 20.263077 20.565008 
137.23585193 44.52002231 18.348974 18.12435 18.01893 18.186892 18.32497 
137.24708244 6.0772876 19.411283 18.889202 19.002655 19.212971 19.355072 
137.25322495 1.2204441 19.729162 19.651735 19.972944 20.229586 20.420439 
137.26613875 25.27626421 19.07546 18.92996 19.254942 19.492283 19.605652 
137.2731371 2.73665432 18.260712 18.606499 19.083986 19.416695 19.810856 
137.29735501 50.26651846 18.785509 18.41374 18.422235 18.521196 18.642212 
137.3296301 45.18104977 19.086899 18.948765 19.209583 19.34955 19.511898 
137.33179184 21.729627 20.53513 20.10611 20.13385 20.204363 20.295994 
137.33381096 22.40981214 18.787193 18.714937 19.029976 19.325327 19.693348 
137.35223914 26.12700746 19.439848 18.944721 18.999327 19.124777 19.339346 
137.36947251 8.40519799 20.738148 20.328489 20.464674 20.658562 20.755508 
137.38530264 11.66725868 17.921228 17.810425 18.140184 18.811253 18.73263 
137.42395304 38.64450776 20.428066 20.373556 20.665724 20.935282 21.260578 
137.42511066 60.32448615 16.746984 16.362803 16.313868 16.390993 16.50415 
137.42654526 -0.7653038 19.053831 18.646305 18.62413 18.715609 18.853094 
137.45732913 36.17176181 19.805878 19.725119 20.109552 20.305761 20.924561 
137.46393377 -0.77652209 19.962978 19.488474 19.541328 19.599579 19.996477 
137.46717884 3.23413731 19.552063 19.308071 19.594246 19.84325 20.106833 
137.46864925 8.47802666 19.676546 19.06192 18.771116 18.684069 18.624689 
137.47097864 21.91282981 19.986031 19.395329 19.579699 19.765533 20.094913 
137.47387821 19.21844892 18.267771 17.921659 17.977842 18.094795 18.296421 
137.47387627 43.72957978 19.333065 18.843691 18.709146 18.759558 18.816406 
137.50945582 34.13613716 20.391159 20.293343 20.605663 20.956448 21.594738 
137.51316235 42.48327774 18.603323 18.902321 19.391314 19.715511 19.962341 
137.52888541 10.86695095 19.96909 19.705271 20.012623 20.248518 20.606159 
137.53715771 83.92652296 18.235664 17.798473 18.016829 18.266691 18.451094 
137.53808638 -0.07835549 20.228609 19.716734 19.672869 19.709774 19.80703 
137.55097174 49.48721515 18.804234 18.329563 18.169029 18.183516 18.243681 
137.58755931 41.84856924 19.070173 18.807085 19.121143 19.379011 19.552046 
137.59148663 33.87000004 20.438564 20.380672 20.729675 20.951571 21.10042 
137.59383014 27.4788277 16.497828 16.920244 17.369301 17.729265 17.921684 
137.62018013 33.16808012 18.367022 18.59597 19.077337 19.43391 19.769739 
137.63351799 11.45203796 19.551012 19.65587 20.052654 20.387651 20.743631 
137.6367981 42.67208115 19.785841 19.467129 19.711775 19.975527 20.461329 
137.66392552 12.21693421 20.23522 19.986629 20.285152 20.545021 20.843971 
137.66761793 10.46882025 20.376163 20.051226 20.182831 20.385298 20.98082 
137.69699941 42.14186772 19.783361 19.263626 19.50914 19.671118 19.813313 
137.6972552 2.97173832 19.272938 18.816216 18.856411 18.937258 19.059399 
137.71879115 34.79510642 19.933268 19.854511 20.189928 20.502934 20.58317 
137.72296312 39.53503113 19.001003 18.50569 18.521875 18.606138 18.762791 
137.73543907 9.78198509 19.271597 18.966238 19.252266 19.498699 19.717989 
137.76013629 9.39447346 19.159309 18.836384 18.951908 19.066326 19.339685 
137.76533485 8.61580586 19.701725 19.248886 19.289198 19.375031 19.599083 
137.76631993 12.06289299 18.809464 18.28274 18.481199 18.735249 18.899593 
137.77398142 23.2847427 20.120031 19.808842 19.946562 20.237823 20.222048 
137.78942399 16.89594807 17.754662 17.815695 18.221802 18.549109 18.834036 
137.7912431 16.31875997 18.934469 18.463123 18.339182 18.375156 18.40535 
137.81867112 8.9418446 20.103075 20.013521 20.31568 20.506575 20.635147 
137.82677301 3.17919721 18.891272 18.42396 18.555429 18.824371 19.090855 
137.83687568 30.88685461 16.998314 17.380442 17.926596 18.259567 18.639221 
137.84980299 7.79180422 20.682825 20.398314 20.552876 20.815449 21.031464 
137.86510561 0.4882476 19.039362 18.658295 18.877888 19.128929 19.310377 
137.86706777 41.79224197 20.487476 20.144793 20.20248 20.235802 20.357449 
137.87647616 66.75047686 19.936661 19.341131 19.120981 19.042509 19.019781 
137.87809689 38.00871858 19.733072 19.533615 19.828728 20.085621 20.389124 
137.89018606 3.42508035 18.453644 17.989054 18.158422 18.395002 18.62751 
137.90255734 3.82674976 19.887831 19.572239 19.862478 20.110313 20.279654 
137.91288736 13.11548085 18.343742 18.209986 18.486164 18.776148 19.098818 
137.91711837 25.45064482 20.683226 20.470882 20.7514 21.003025 20.917194 
137.92311188 1.41335519 20.57814 20.182165 19.990183 19.964745 20.03056 
137.93800161 35.5265738 17.879669 17.706123 17.995861 18.211765 18.422874 
137.94700189 42.51691076 19.982965 19.751492 19.842617 20.041626 20.289263 
137.95490894 35.30727804 19.568596 19.038101 19.245317 19.446638 19.619946 
137.97598328 32.34709441 19.930748 19.587849 19.880119 20.113365 21.022989 
137.98417714 13.90998275 17.366404 16.937689 16.979445 17.097857 17.23592 
138.00964987 30.29611008 20.495676 20.257441 20.631851 20.890366 21.019943 
138.01152483 40.19822302 19.235292 19.457691 19.875206 20.107712 20.787151 
138.02708066 38.6199208 18.841305 18.404148 18.598875 18.748146 18.985155 
138.02926074 18.70114472 19.816275 19.308187 19.563366 19.77812 19.902208 
138.02985487 33.04926709 19.045004 19.200102 19.618519 19.961702 20.279295 
138.03859812 1.82394493 20.021788 20.131689 20.536549 20.806383 21.115978 
138.05698846 0.0465843 18.191277 18.007776 18.353086 18.558037 18.722328 
138.0643333 1.33300249 17.130713 17.531616 17.983273 18.373894 18.786711 
138.07459096 15.47846327 19.344236 19.121777 19.277302 19.487452 19.714182 
138.08779325 57.1087959 19.639761 19.414106 19.748892 20.064426 20.397118 
138.09606344 40.61070639 20.326788 20.236868 20.563742 20.882402 21.003498 
138.15675531 21.0176994 20.562075 20.120888 20.367395 20.584957 20.877981 
138.15971858 21.53505882 17.870649 17.740219 18.039457 18.315302 18.555138 
138.17073565 37.14265241 19.462439 19.549006 19.94659 20.213306 20.346327 
138.22489143 19.60479362 19.576658 19.288626 19.577019 19.83975 20.071312 
138.24520345 9.30434894 17.685431 17.66053 18.032137 18.315754 18.56605 
138.2484443 2.54634282 19.952707 19.659729 19.956867 20.145346 20.440472 
138.25934645 18.7593937 20.044754 19.67988 19.791594 19.872375 19.999775 
138.26749967 12.32929717 19.451147 19.121788 19.397715 19.627495 19.907656 
138.28247099 29.47797736 20.192854 20.034472 20.372034 20.667789 20.880136 
138.30191939 59.55856654 19.268236 18.689972 18.481873 18.454327 18.435587 
138.30309656 40.6080405 18.135366 17.643955 17.859217 18.023901 18.253717 
138.32620588 44.1323603 19.332987 18.92141 18.947498 19.069645 19.241499 
138.33858707 26.80182091 19.924963 19.519764 19.639746 19.747812 19.947166 
138.34374447 39.86007787 19.927599 19.650164 19.776098 19.768711 20.043461 
138.35692129 1.5291667 19.821993 19.379765 19.232796 19.247837 19.48365 
138.35910267 62.50168239 18.495634 18.697973 19.203959 19.464981 19.764963 
138.36714363 8.02672497 19.630268 19.236444 19.258127 19.354853 19.56975 
138.38880255 26.30538722 20.58173 20.128178 20.300613 20.473715 20.673536 
138.40179744 2.03400293 20.443193 20.16678 20.396664 20.717648 20.881771 
138.41069927 37.88893321 19.400141 19.047705 19.20575 19.466055 19.53187 
138.42103109 1.21118858 18.732588 18.264948 18.116974 18.084202 18.1696 
138.42396227 19.62082061 20.536802 20.222115 20.260248 20.302088 20.478687 
138.45606582 7.38997124 20.069206 19.584625 19.685135 19.798557 19.849977 
138.4562548 22.57112404 18.710318 18.572151 18.934582 19.18948 19.490301 
138.46549274 20.71653683 20.450632 20.026226 20.259739 20.532352 20.922571 
138.46908257 25.48522668 19.568426 19.072773 18.860067 18.869448 18.782471 
138.47335781 37.81940132 15.816355 16.290953 16.823694 17.17865 17.518929 
138.477044 26.10039331 20.280535 19.6908 19.876356 20.058567 20.463226 
138.47795631 0.55951908 18.777056 18.612579 18.929127 19.18729 19.351768 
138.48680905 40.79297396 17.972305 17.425074 17.183779 17.128769 17.165489 
138.48841677 12.84075168 18.663671 18.903622 19.362602 19.683832 19.960798 
138.49924064 4.03029769 17.559513 17.905199 18.368532 18.699739 19.027163 
138.52315589 42.09805565 18.772673 18.284264 18.133207 18.108568 18.148802 
138.54126662 60.35533026 19.736921 19.376307 19.454578 19.669991 19.843525 
138.54630025 43.72578955 19.757578 19.643106 20.108641 20.373466 20.504625 
138.54711185 0.73513458 20.403488 19.936289 20.017319 20.280762 20.515665 
138.54729678 22.30119986 20.22117 20.058393 20.396818 20.586727 20.821682 
138.55145916 9.35808987 20.103003 19.788084 20.072187 20.270952 20.64156 
138.56171709 23.00026123 20.632412 20.243637 20.347395 20.493202 20.707071 
138.58117543 22.15330348 20.464682 20.227987 20.561922 20.787132 20.442348 
138.5927672 55.19014114 19.634573 19.22361 19.238928 19.217247 19.367533 
138.60669284 9.13460688 20.190712 20.148922 20.433498 20.663582 21.217596 
138.63135498 0.29506497 17.847403 17.865725 18.177866 18.465393 18.732998 
138.6350062 20.78843269 19.869732 19.703465 19.981712 20.261829 20.625307 
138.63827731 -0.0857973 19.637754 19.556881 19.830008 20.130913 20.32766 
138.65626872 35.90818432 20.610643 20.451361 20.707003 20.989456 21.446373 
138.66117172 23.52433864 17.232965 17.302031 17.723915 18.062979 18.362738 
138.67162066 8.10630642 20.786411 20.412066 20.663952 20.932913 21.44486 
138.67386212 15.85842077 19.121052 18.674681 18.638214 18.698587 18.826481 
138.67790364 4.24887523 17.604343 18.112509 18.576981 18.931454 19.245037 
138.69138777 11.94542201 19.070341 19.381506 19.822094 20.200006 20.369286 
138.69453355 0.39213128 18.759748 18.567375 18.897795 19.190918 19.550428 
138.71441451 3.37587128 19.890333 19.636229 19.858795 20.182981 20.305721 
138.71538002 15.27901724 20.488047 20.107214 20.240623 20.459633 20.65201 
138.73464049 32.49263577 19.521523 18.964972 18.723265 18.65905 18.670355 
138.77451552 30.33528147 19.381361 18.989792 18.952776 19.019127 19.105972 
138.78494489 52.53183023 17.337652 17.354036 17.727039 18.08264 18.344349 
138.80393721 9.95865034 19.662813 19.1763 19.150482 19.179632 19.332743 
138.8055936 4.44484926 19.954166 19.945156 20.3025 20.616474 21.252054 
138.82196807 8.33523175 20.262321 19.83567 19.899429 20.043585 20.049364 
138.83584561 19.65176777 20.690207 20.282328 20.336618 20.500971 20.492867 
138.83754148 60.34331252 19.073614 18.625549 18.661528 18.762043 18.927374 
138.84022094 19.82769472 18.176643 18.068676 18.402025 18.672035 18.934055 
138.84420409 21.51950571 19.888084 19.436886 19.568245 19.792606 20.003651 
138.84550023 16.96504574 18.248444 18.561663 19.027475 19.35771 19.699663 
138.86072138 20.84421647 19.950018 19.475662 19.619518 19.694044 19.841377 
138.86660983 9.79283454 17.570925 17.233902 17.486088 17.763641 18.01775 
138.88594554 -0.39705358 20.250881 19.846312 19.864292 19.91024 19.917002 
138.88999475 10.99856127 18.476282 18.176804 18.423437 18.670645 18.913734 
138.8938405 27.32726654 19.497128 18.874269 18.617588 18.53336 18.544626 
138.90404982 9.72643979 17.529795 17.1663 17.350904 17.584291 17.799198 
138.92659665 25.39347998 19.049799 18.620182 18.696203 18.797014 18.995998 
138.92768399 32.02216479 21.326963 20.908236 20.846912 20.97732 20.890783 
138.93242325 57.05276632 19.742111 19.757868 20.16338 20.448885 20.706326 
138.93274949 66.5216487 18.282211 17.875624 17.842476 17.791536 17.86211 
138.93486463 44.661313 18.507086 18.298897 18.554543 18.822975 19.173395 
138.94534445 11.41422791 19.439585 19.096542 19.419968 19.654537 19.844997 
138.94543386 21.74120712 19.098507 18.678432 18.854504 19.033287 19.207787 
138.9522583 9.12892667 20.530359 20.072336 20.32238 20.514372 21.004465 
138.95470031 44.30047185 20.582798 20.446129 20.630579 21.020981 21.367546 
138.96623175 18.45924236 19.508909 19.182001 19.366882 19.573549 19.763006 
138.99245255 20.26837403 16.528582 16.58473 17.026863 17.321077 17.645145 
139.00779891 20.13279114 16.67415 16.925262 17.383572 17.713291 18.011776 
139.0118934 15.69727196 18.116982 18.121391 18.505842 18.720909 18.639986 
139.01673381 9.80577763 20.245249 19.972048 20.23003 20.436403 20.9186 
139.01702503 11.35836495 20.563009 20.353617 20.680819 20.973982 21.51543 
139.01828794 30.78204396 18.629992 18.423384 18.753782 19.060377 19.236149 
139.02213397 42.46623422 20.804853 20.389942 20.580172 20.831503 20.714861 
139.0277843 11.97254316 19.106026 19.445415 19.940727 20.326265 20.876877 
139.03827775 54.62638941 16.771851 16.997269 17.477291 17.794027 18.120085 
139.03997777 9.28141241 19.576817 19.473232 19.846699 20.087128 20.366333 
139.04691938 8.68690301 20.744383 20.443377 20.570457 20.860157 20.958988 
139.0592762 5.73034518 20.169127 19.747168 19.93681 20.191349 20.351883 
139.05956647 47.09426958 19.639807 19.070141 18.848728 18.802689 18.796232 
139.06963873 0.23228541 18.979326 18.564772 18.818737 19.072649 19.264093 
139.08376735 5.80074695 18.66394 17.937822 17.600868 17.502888 17.515078 
139.10720896 5.96787933 20.452335 20.114908 20.5023 20.778997 20.826698 
139.11022438 39.89153847 19.653067 19.652037 19.99766 20.258816 20.421469 
139.1362178 8.41174411 19.42749 19.044571 19.155815 19.251806 19.520521 
139.14329242 7.45314074 20.501518 20.043671 20.20265 20.329391 20.362282 
139.14612562 38.92951552 16.943727 16.553152 16.677559 16.883509 17.12776 
139.16724942 58.35898911 19.31654 18.897724 18.970858 18.970057 19.240913 
139.16887482 1.16847602 18.859554 19.007017 19.414778 19.734058 20.032118 
139.16980175 43.99475312 15.778208 15.414749 15.355177 15.384694 15.58465 
139.17861774 45.41143705 19.291262 19.158958 19.420921 19.726492 20.062353 
139.1896262 49.20414063 18.740208 18.713354 19.089764 19.33095 19.558363 
139.19941202 18.42286544 19.170538 18.678125 18.787079 18.852541 19.077429 
139.20180627 10.68950135 19.187944 18.884838 19.184341 19.436619 19.915653 
139.20205371 34.93439263 19.139828 18.715895 18.93092 19.161449 19.413017 
139.22123908 29.26840988 19.910223 19.419577 19.497293 19.547737 19.656189 
139.22708249 4.80286187 20.326023 19.940184 20.225105 20.44838 20.748013 
139.22759376 12.7746954 19.243559 19.019991 19.514294 19.531469 19.737335 
139.25794249 20.11998726 19.543858 18.888268 18.714109 18.700956 18.800768 
